,user,course,account,year,progress
2288,1587205,489220,3820,2019,0.99
2289,1587205,501894,3820,2020,16.67
2290,1587205,502191,3820,2020,4.98
2291,1892449,488498,3819,2019,21.94
2292,1992807,502000,3837,2020,87.69
2293,1992807,502002,3837,2020,100.0
2294,1505030,416976,3838,2015,100.0
2295,1800767,456171,3911,2017,1.0
2296,1800767,470850,3840,2018,94.61
2297,1800767,489043,3839,2019,33.88
2298,1996347,501961,3819,2020,27.84
2299,1900387,489124,3834,2019,63.52
2300,1802498,456171,3911,2017,0.99
2301,1992808,501921,3911,2020,97.09
2302,1992808,501930,3911,2020,60.2
2303,1992808,501923,3911,2020,75.57
2304,1854702,469751,3883,2018,53.84
2305,1854702,469751,3883,2018,53.84
2306,1854702,470998,3883,2018,24.36
2307,1854702,469749,3883,2018,46.27
2308,1854702,489074,3883,2019,43.97
2309,1854702,489059,3883,2019,50.0
2310,1854702,502793,3883,2020,60.09
2311,1661501,450146,3830,2017,57.37
2312,1645079,445907,3883,2017,26.52
2313,1836389,472576,3838,2018,66.36
2314,1692401,441175,3840,2017,59.76
2315,1826033,440936,3825,2017,100.0
2316,1888926,489124,3834,2019,48.21
2317,1888251,488932,3866,2019,73.56
2318,1992324,501962,3819,2020,27.5
2319,1701067,440942,3824,2017,55.45
2320,1641336,416722,3824,2016,100.0
2321,1806457,447430,3821,2017,100.0
2322,1750635,501884,3833,2020,100.0
2323,1750635,501893,3833,2020,6.58
2324,1923258,511570,3827,2020,81.9
2325,1923258,511571,3827,2020,72.78
2326,1923258,511572,3827,2020,62.55
2327,1923258,511573,3827,2020,64.31
2328,1923258,511573,3827,2020,64.31
2329,1923258,501871,3827,2020,25.86
2330,1923258,501871,3827,2020,25.86
2331,1888642,502013,3837,2020,20.0
2332,1840777,445906,3883,2017,66.72
2333,1985635,502720,3830,2020,63.23
2334,1985635,502722,3830,2020,48.93
2335,1985635,501865,3833,2020,14.06
2336,1992809,502821,3866,2020,46.08
2337,1992809,502828,3866,2020,94.12
2338,1992809,502826,3866,2020,35.3
2339,2007132,501959,3819,2020,36.42
2340,2007132,501959,3819,2020,36.42
2341,2007132,501960,3819,2020,7.86
2342,1858252,470901,3821,2018,8.16
2343,1858252,470909,3821,2018,100.0
2344,1858252,470898,3821,2018,32.79
2345,1836473,488778,3838,2019,60.9
2346,1757538,501959,3819,2020,1.52
2347,1757538,501960,3819,2020,84.0
2348,1757538,501963,3819,2020,99.98
2349,1757538,501964,3819,2020,24.42
2350,1856047,489124,3834,2019,57.09
2351,1725520,440939,3824,2017,99.97
2352,1725520,440942,3824,2017,100.0
2353,1645846,501913,3840,2020,66.94
2354,1645846,502848,3840,2020,47.44
2355,1897347,489124,3834,2019,17.04
2356,1733532,469751,3883,2018,69.28
2357,1733532,470998,3883,2018,49.33
2358,1733532,469749,3883,2018,53.72
2359,1830962,440942,3824,2017,100.0
2360,1994711,501962,3819,2020,13.34
2361,1671307,417162,3843,2016,68.27
2362,1844063,470546,3824,2018,24.27
2363,1802496,471202,3835,2018,14.12
2364,1895604,502830,3840,2020,37.43
2365,1895604,501913,3840,2020,100.0
2366,1936710,488932,3866,2019,100.0
2367,1936710,488941,3866,2019,100.0
2368,1936710,502828,3866,2020,64.7
2369,1936710,502826,3866,2020,35.29
2370,1800210,456171,3911,2017,0.97
2371,1902336,488778,3838,2019,19.75
2372,1902336,488788,3838,2019,7.32
2373,1921195,502562,3838,2020,26.52
2374,1996182,502119,3834,2020,14.95
2375,1897029,489074,3883,2019,59.27
2376,1897029,489059,3883,2019,50.01
2377,1897029,489074,3883,2019,59.27
2378,1897029,489112,3883,2019,4.28
2379,1612109,416720,3824,2016,45.53
2380,1841088,489124,3834,2019,27.9
2381,1919005,489124,3834,2019,11.58
2382,1867316,470263,3820,2018,100.0
2383,1993290,502599,3843,2020,0.43
2384,1937013,502109,3834,2020,25.44
2385,1937013,501898,3834,2020,16.67
2386,1851330,470902,3821,2018,18.24
2387,1851330,501867,3821,2020,16.67
2388,1908896,501913,3840,2020,100.0
2389,1908896,502815,3840,2020,100.0
2390,1908896,502819,3840,2020,12.38
2391,1908896,502819,3840,2020,12.38
2392,1759411,441005,3820,2017,22.42
2393,1759411,447108,3820,2017,100.0
2394,1759411,441005,3820,2017,22.42
2395,1907512,511570,3827,2020,81.61
2396,1907512,511571,3827,2020,72.61
2397,1907512,511572,3827,2020,62.48
2398,1907512,511573,3827,2020,62.56
2399,1907512,501871,3827,2020,25.86
2400,1907512,511573,3827,2020,62.56
2401,1907512,501871,3827,2020,25.86
2402,1920576,488788,3838,2019,0.97
2403,1920576,488778,3838,2019,60.91
2404,1896618,489124,3834,2019,95.51
2405,1896618,489069,3834,2019,38.06
2406,1896618,501898,3834,2020,33.33
2407,1896618,502123,3834,2020,26.61
2408,1789303,501967,3819,2020,100.0
2409,1671138,489062,3839,2019,88.89
2410,1895434,488778,3838,2019,68.31
2411,1895434,488788,3838,2019,75.46
2412,1895434,488788,3838,2019,75.46
2413,1922894,488946,3866,2019,50.0
2414,1922894,501904,3866,2020,16.67
2415,1922894,502818,3866,2020,1.96
2416,1904879,489124,3834,2019,7.3
2417,1885311,489089,3824,2019,42.76
2418,1885311,489045,3824,2019,3.57
2419,1615135,500012,3827,2019,100.0
2420,1615135,511574,3827,2020,88.1
2421,1615135,511575,3827,2020,71.94
2422,1615135,511576,3827,2020,59.06
2423,1615135,511577,3827,2020,50.54
2424,1615135,501871,3827,2020,51.72
2425,1879299,471202,3835,2018,14.12
2426,1750167,416664,3848,2016,92.27
2427,1750167,416663,3848,2016,7.74
2428,1750166,416664,3848,2016,92.42
2429,1750166,416663,3848,2016,7.74
2430,1907315,502365,3824,2020,96.05
2431,1807474,441094,3848,2017,77.62
2432,1858995,501970,3819,2020,95.67
2433,1858995,501963,3819,2020,11.27
2434,1922494,511033,3839,2020,100.0
2435,1922494,511040,3839,2020,81.77
2436,1688117,417154,3821,2016,7.68
2437,1688117,417157,3821,2016,89.32
2438,1795783,445908,3883,2017,96.46
2439,1795783,445897,3883,2017,0.27
2440,1806588,445906,3883,2017,66.56
2441,1806588,469751,3883,2018,46.09
2442,1806588,469751,3883,2018,46.09
2443,1806588,470998,3883,2018,42.63
2444,1870152,489074,3883,2019,44.74
2445,1870152,489059,3883,2019,50.01
2446,1889237,523791,3883,2020,59.09
2447,1981298,501932,3824,2020,50.0
2448,1981298,502362,3824,2020,91.34
2449,1853208,489384,3848,2018,46.21
2450,1733494,502369,3824,2020,95.09
2451,1733494,502370,3824,2020,17.45
2452,1666358,456171,3911,2017,0.99
2453,1691965,470546,3824,2018,100.0
2454,1691965,470546,3824,2018,100.0
2455,1691965,470547,3824,2018,99.99
2456,1917967,501913,3840,2020,66.94
2457,1917967,502815,3840,2020,75.0
2458,1882755,489069,3834,2019,98.53
2459,1882755,489182,3834,2019,53.46
2460,1935154,501894,3820,2020,33.33
2461,1935154,502179,3820,2020,28.98
2462,1953941,511570,3827,2020,81.77
2463,1953941,511571,3827,2020,72.27
2464,1953941,511572,3827,2020,62.52
2465,1953941,511573,3827,2020,62.32
2466,1953941,501871,3827,2020,25.86
2467,1953941,511573,3827,2020,62.32
2468,1953941,501871,3827,2020,25.86
2469,1651251,489123,3839,2019,54.75
2470,1651251,489075,3839,2019,10.0
2471,1689054,417157,3821,2016,10.68
2472,1847311,489226,3944,2019,57.3
2473,1847311,489291,3944,2019,20.92
2474,1847311,502611,3944,2020,39.46
2475,1847311,502607,3944,2020,100.0
2476,1847311,502612,3944,2020,100.0
2477,1776010,416819,3834,2016,100.0
2478,1776010,417892,3834,2016,79.57
2479,1776010,441116,3834,2017,69.1
2480,1830111,489069,3834,2019,83.39
2481,1830111,489076,3834,2019,100.0
2482,1830111,489090,3834,2019,100.0
2483,1896293,488474,3911,2019,90.73
2484,1896293,488475,3911,2019,29.78
2485,1896293,488472,3911,2019,79.36
2486,1896293,488464,3911,2019,83.96
2487,1896293,488462,3911,2019,46.17
2488,1896293,488469,3911,2019,48.27
2489,1896293,488475,3911,2019,29.78
2490,1896293,488467,3911,2019,9.96
2491,1889506,516173,3836,2020,56.73
2492,1889506,501922,3836,2020,33.33
2493,1992659,516172,3835,2020,72.73
2494,1992659,501880,3835,2020,66.67
2495,1889366,489226,3944,2019,45.03
2496,1889366,489291,3944,2019,20.92
2497,1889366,502610,3944,2020,22.35
2498,1994712,502119,3834,2020,11.46
2499,1935834,489124,3834,2019,16.31
2500,2000123,489072,3839,2019,2.75
2501,1816260,488932,3866,2019,100.0
2502,1816260,488941,3866,2019,100.0
2503,1889258,470562,3843,2018,1.55
2504,1889258,470559,3843,2018,42.05
2505,1889258,488883,3843,2019,83.17
2506,1889258,488881,3843,2019,44.4
2507,1889258,488896,3843,2019,1.59
2508,1991934,520870,3838,2020,35.4
2509,2008789,502028,3832,2020,11.92
2510,1800183,472576,3838,2018,62.78
2511,1800183,472578,3838,2018,90.34
2512,1800183,469749,3883,2018,76.75
2513,1779865,488530,3819,2019,29.61
2514,1992330,516172,3835,2020,18.14
2515,1841256,445906,3883,2017,66.72
2516,1816267,488530,3819,2019,25.42
2517,1984052,501922,3836,2020,100.0
2518,1807980,488464,3911,2019,87.54
2519,1807980,488462,3911,2019,33.39
2520,1807980,488469,3911,2019,50.0
2521,1807980,488475,3911,2019,3.71
2522,1839807,488517,3819,2019,1.99
2523,1839807,501959,3819,2020,80.28
2524,1839807,501959,3819,2020,80.28
2525,1839807,501964,3819,2020,72.36
2526,1846001,469189,3829,2018,36.63
2527,1953720,502821,3866,2020,56.37
2528,1953720,502828,3866,2020,94.12
2529,1953720,502826,3866,2020,97.05
2530,1984485,489124,3834,2019,100.0
2531,1984485,489090,3834,2019,100.0
2532,1640868,489225,3821,2019,86.28
2533,1640868,489200,3821,2019,97.48
2534,1640868,501867,3821,2020,8.33
2535,1918802,488778,3838,2019,19.76
2536,1918802,488788,3838,2019,76.86
2537,1897996,488778,3838,2019,60.9
2538,1897996,488788,3838,2019,40.82
2539,1897996,502022,3832,2020,7.42
2540,1870415,521307,3946,2020,62.56
2541,1870415,521308,3946,2020,62.5
2542,1919426,501959,3819,2020,78.99
2543,1919426,501960,3819,2020,27.89
2544,1919426,501959,3819,2020,78.99
2545,1872496,500012,3827,2019,100.0
2546,1872496,511574,3827,2020,88.24
2547,1872496,511575,3827,2020,72.29
2548,1872496,511576,3827,2020,59.03
2549,1872496,511577,3827,2020,51.21
2550,1872496,501871,3827,2020,51.72
2551,1900375,488498,3819,2019,100.0
2552,1900375,501969,3819,2020,45.7
2553,1869543,489056,3839,2019,36.67
2554,1985764,502221,3839,2020,36.11
2555,1760110,470095,3834,2018,0.17
2556,1919311,489124,3834,2019,11.58
2557,1723430,456171,3911,2017,1.0
2558,1682819,416966,3834,2016,88.51
2559,1682819,416943,3834,2016,31.76
2560,1731169,488517,3819,2019,1.99
2561,1851350,488462,3911,2019,33.95
2562,1851350,488469,3911,2019,20.0
2563,1837473,440941,3824,2017,55.57
2564,1837473,489067,3824,2019,21.1
2565,1837473,489045,3824,2019,3.22
2566,1837473,502366,3824,2020,28.72
2567,1870112,470952,3824,2018,99.62
2568,1870112,489085,3824,2019,52.09
2569,1641335,416722,3824,2016,100.0
2570,1919252,488932,3866,2019,79.31
2571,1919252,488941,3866,2019,100.0
2572,1812412,469749,3883,2018,46.12
2573,1875222,488517,3819,2019,1.99
2574,1875222,488504,3819,2019,71.83
2575,1580345,470706,3825,2018,100.0
2576,1911904,502559,3838,2020,55.92
2577,1911904,520876,3838,2020,28.57
2578,1810299,456171,3911,2017,0.99
2579,1984920,488542,3837,2019,16.65
2580,1569422,502605,3944,2020,24.58
2581,1934968,489663,3830,2019,1.65
2582,1934968,488894,3830,2019,20.0
2583,1934968,488885,3830,2019,15.0
2584,1934968,502821,3866,2020,90.2
2585,1934968,502828,3866,2020,94.11
2586,1934968,502826,3866,2020,97.06
2587,1805728,445908,3883,2017,96.46
2588,1805728,445897,3883,2017,0.29
2589,1805728,469751,3883,2018,100.0
2590,1805728,469751,3883,2018,100.0
2591,1805728,470998,3883,2018,92.02
2592,1805728,469749,3883,2018,92.32
2593,1816304,488778,3838,2019,60.9
2594,1816304,488788,3838,2019,60.81
2595,1816304,489124,3834,2019,7.62
2596,1816304,501913,3840,2020,91.74
2597,1816304,502858,3840,2020,21.89
2598,1264102,416871,3832,2016,5.76
2599,1889057,501944,3833,2020,100.0
2600,1889057,501862,3833,2020,82.28
2601,1932099,501894,3820,2020,8.33
2602,2002620,501921,3911,2020,25.35
2603,2002620,501930,3911,2020,14.89
2604,1991841,502793,3883,2020,54.9
2605,1830895,469751,3883,2018,100.0
2606,1830895,469751,3883,2018,100.0
2607,1834887,441160,3840,2017,26.58
2608,1606779,488890,3843,2019,9.56
2609,1923371,489124,3834,2019,16.37
2610,1853258,472576,3838,2018,66.37
2611,1853258,472578,3838,2018,8.96
2612,1807793,502017,3837,2020,12.48
2613,1807793,502021,3837,2020,10.0
2614,1807793,501955,3837,2020,2.88
2615,1805097,445908,3883,2017,96.79
2616,1805097,445897,3883,2017,0.29
2617,1897343,488778,3838,2019,60.91
2618,1897343,488788,3838,2019,61.88
2619,1840220,521307,3946,2020,55.86
2620,1840220,521308,3946,2020,26.25
2621,1858994,502591,3843,2020,57.71
2622,1858994,502586,3843,2020,8.84
2623,1854332,489384,3848,2018,81.17
2624,1859368,470901,3821,2018,8.16
2625,1859368,470909,3821,2018,100.0
2626,1859368,470898,3821,2018,100.0
2627,1859368,470895,3821,2018,35.34
2628,1859368,470897,3821,2018,26.49
2629,1665605,445908,3883,2017,96.46
2630,1665605,445897,3883,2017,0.29
2631,1665605,445906,3883,2017,66.55
2632,1853942,469751,3883,2018,84.48
2633,1853942,489074,3883,2019,83.91
2634,1853942,489059,3883,2019,83.33
2635,1853942,489074,3883,2019,83.91
2636,1853942,489112,3883,2019,4.28
2637,1881813,470562,3843,2018,5.99
2638,1881813,470565,3843,2018,100.0
2639,1881813,470563,3843,2018,16.79
2640,1841116,470550,3824,2018,100.0
2641,1841116,489110,3824,2019,99.95
2642,1841116,489083,3824,2019,100.0
2643,1808273,445908,3883,2017,96.47
2644,1808273,445897,3883,2017,0.29
2645,1808273,472576,3838,2018,66.37
2646,1808273,472578,3838,2018,0.7
2647,1984765,502828,3866,2020,94.12
2648,1917266,488932,3866,2019,100.0
2649,1917266,488941,3866,2019,100.0
2650,1879900,470790,3839,2018,100.0
2651,1879900,470789,3839,2018,98.44
2652,1879900,470792,3839,2018,62.5
2653,1879900,471137,3839,2018,36.67
2654,1879900,489062,3839,2019,38.89
2655,1879900,489043,3839,2019,45.12
2656,1879900,502767,3839,2020,100.0
2657,1879900,502768,3839,2020,50.0
2658,1595341,416833,3819,2016,100.0
2659,1595341,416857,3819,2016,100.0
2660,1759020,489119,3840,2019,84.55
2661,1882943,502028,3832,2020,7.81
2662,1891157,488517,3819,2019,91.92
2663,1891157,488517,3819,2019,91.92
2664,1891157,488508,3819,2019,42.2
2665,1891157,488559,3832,2019,43.61
2666,1891157,489702,3832,2019,9.03
2667,1891157,502028,3832,2020,17.39
2668,1891157,501959,3819,2020,46.96
2669,1891157,488559,3832,2019,43.61
2670,1865602,470546,3824,2018,89.58
2671,1865602,470546,3824,2018,89.58
2672,1923077,501913,3840,2020,100.0
2673,1923077,502806,3840,2020,5.0
2674,1923077,502815,3840,2020,75.0
2675,1923077,502815,3840,2020,75.0
2676,1923077,502806,3840,2020,5.0
2677,1881643,470706,3825,2018,100.0
2678,1992130,502821,3866,2020,56.37
2679,1992130,502828,3866,2020,94.11
2680,1992130,502826,3866,2020,97.06
2681,1510542,489243,3945,2019,78.72
2682,1917270,511040,3839,2020,41.5
2683,1917270,502221,3839,2020,37.31
2684,1673081,445906,3883,2017,66.56
2685,1714795,501868,3947,2020,5.56
2686,1568564,498240,3843,2019,17.64
2687,1552173,441101,3848,2017,37.42
2688,1554839,470263,3820,2018,100.0
2689,1554839,470265,3820,2018,58.57
2690,1554839,470266,3820,2018,89.45
2691,1554839,470268,3820,2018,100.0
2692,1881226,489249,3848,2019,36.08
2693,1854758,469751,3883,2018,92.24
2694,1854758,469751,3883,2018,92.24
2695,1836474,445909,3883,2017,48.78
2696,1836474,445906,3883,2017,66.72
2697,1875405,488475,3911,2019,71.53
2698,1851668,469749,3883,2018,92.34
2699,1851668,501959,3819,2020,87.55
2700,1851668,501959,3819,2020,87.55
2701,1851668,501967,3819,2020,87.6
2702,1629063,511574,3827,2020,82.17
2703,1629063,511575,3827,2020,66.97
2704,1629063,511576,3827,2020,59.06
2705,1629063,511577,3827,2020,75.14
2706,1629063,501871,3827,2020,51.72
2707,1994273,502022,3832,2020,8.03
2708,1892514,489057,3839,2019,19.42
2709,1892514,489062,3839,2019,64.55
2710,1853819,469751,3883,2018,92.16
2711,1853819,469751,3883,2018,92.16
2712,1853819,470998,3883,2018,36.55
2713,1587334,502147,3829,2020,70.88
2714,1587334,502151,3829,2020,51.25
2715,1587334,502148,3829,2020,30.15
2716,1587334,511039,3829,2020,16.67
2717,1587334,502184,3829,2020,35.71
2718,1836529,488517,3819,2019,42.05
2719,1836529,501911,3819,2020,25.0
2720,1836529,501962,3819,2020,20.83
2721,1895438,501962,3819,2020,20.83
2722,1898432,501944,3833,2020,18.61
2723,1898432,501862,3833,2020,99.51
2724,1898432,501873,3833,2020,42.5
2725,1898432,501886,3833,2020,40.0
2726,1898432,501884,3833,2020,32.21
2727,1992815,502362,3824,2020,75.66
2728,1911905,488489,3832,2019,33.09
2729,1848173,470263,3820,2018,100.0
2730,1908369,488517,3819,2019,82.81
2731,1908369,488517,3819,2019,82.81
2732,1908369,501969,3819,2020,55.03
2733,1908369,501968,3819,2020,53.3
2734,1814540,489079,3839,2019,63.97
2735,1867856,470263,3820,2018,100.0
2736,1867856,469976,3833,2018,33.48
2737,1867856,469948,3833,2018,6.59
2738,1726865,489663,3830,2019,1.69
2739,1992816,502362,3824,2020,99.99
2740,1992816,502363,3824,2020,26.35
2741,1619173,440942,3824,2017,84.92
2742,1733531,470546,3824,2018,66.16
2743,1733531,470546,3824,2018,66.16
2744,1993922,502000,3837,2020,86.99
